Date,Price,Open,High,Low,Vol.,Change %
02/04/2021,18.12,17.85,18.35,17.75,0.80K,1.48%
02/03/2021,17.855,17.65,17.75,17.35,0.43K,-2.16%
02/02/2021,18.25,18.2,18.5,18.105,0.35K,0.61%
02/01/2021,18.14,19.05,19.05,17.875,0.84K,-8.48%
01/29/2021,19.82,20.6,20.6,19.595,0.44K,-5.21%
01/28/2021,20.91,20.6,20.875,20.35,0.29K,6.14%
01/27/2021,19.7,19,19.9,18.9,0.38K,0.97%
01/26/2021,19.51,19.8,20.075,19.175,0.79K,-3.22%
01/25/2021,20.16,22.15,22.15,20.05,1.05K,-6.17%
01/22/2021,21.485,20.75,21.5,20.75,0.94K,7.08%
01/21/2021,20.065,19.825,20.5,19.55,0.43K,-0.96%
01/20/2021,20.26,21.4,21.6,19.935,0.68K,-0.32%
01/19/2021,20.325,19.1,20.4,18.9,1.05K,0.62%
01/15/2021,20.2,20.1,20.4,19.625,0.52K,-5.32%
01/14/2021,21.335,21.25,21.25,20.32,0.34K,-0.77%
01/13/2021,21.5,23.475,23.9,21.6,0.54K,-17.80%
01/12/2021,26.155,23.24,26.085,23.2,0.14K,18.21%
01/11/2021,22.125,21.35,22.54,21.2,0.46K,9.97%
01/08/2021,20.12,20.4,20.7,19.89,0.39K,4.22%
01/07/2021,19.305,18.275,19.42,18.275,0.18K,9.91%
01/06/2021,17.565,17.875,18.52,17.375,0.70K,-2.44%
01/05/2021,18.005,18.905,18.95,17.925,0.51K,-9.27%
01/04/2021,19.845,19.45,20.3,19.45,0.80K,3.76%
12/31/2020,19.125,19.125,19.125,19.125,,0.66%
12/30/2020,19,19.15,19.275,19.025,0.18K,1.20%
12/29/2020,18.775,19,19,19,0.04K,-1.96%
12/28/2020,19.15,19.15,19.15,19.15,,8.50%
12/24/2020,17.65,17.65,17.65,17.65,,0.83%
12/23/2020,17.505,17.65,17.65,17.5,0.08K,-0.74%
12/22/2020,17.635,17.2,17.75,17.175,0.21K,5.00%
12/21/2020,16.795,16.4,16.85,16.25,0.18K,5.73%
12/18/2020,15.885,15.75,15.975,15.69,0.19K,-0.35%
12/17/2020,15.94,16.175,16.325,15.9,0.19K,-2.69%
12/16/2020,16.38,17.05,17.05,16.26,0.18K,-4.91%
12/15/2020,17.225,17.1,17.265,16.66,0.22K,3.73%
12/14/2020,16.605,16.45,16.925,16.45,0.16K,4.04%
12/11/2020,15.96,15.525,15.825,15.3,0.18K,2.70%
12/10/2020,15.54,15.3,15.55,15.275,0.32K,5.46%
12/09/2020,14.735,14.35,14.735,14.35,0.13K,2.01%
12/08/2020,14.445,14.3,14.63,14.3,0.71K,0.63%
12/07/2020,14.355,14.1,14.4,14.1,0.40K,-1.98%
12/04/2020,14.645,14.55,14.66,14.465,0.21K,3.53%
12/03/2020,14.145,14.6,14.6,14,0.30K,-5.10%
12/02/2020,14.905,14.45,14.95,14.45,0.36K,-0.03%
12/01/2020,14.91,15.475,15.475,14.775,0.61K,-1.52%
11/30/2020,15.14,14.985,15.2,14.95,0.06K,4.52%
11/27/2020,14.485,13.835,14.6,13.8,0.77K,3.98%
11/25/2020,13.93,14.15,14.275,13.8,0.35K,0.22%
11/24/2020,13.9,13.45,13.9,13.45,0.30K,2.70%
11/23/2020,13.535,13.3,13.625,13.3,0.13K,4.96%
11/20/2020,12.895,12.7,12.91,12.6,0.41K,-0.96%
11/19/2020,13.02,13.475,13.475,13,0.34K,-4.82%
11/18/2020,13.68,13.85,13.95,13.59,0.22K,-2.08%
11/17/2020,13.97,14.35,14.35,13.85,0.16K,-3.62%
11/16/2020,14.495,14.425,14.6,14.42,0.29K,1.79%
11/13/2020,14.24,14.2,14.325,14.175,0.28K,1.71%
11/12/2020,14,14.05,14.15,13.95,0.29K,-0.67%
11/11/2020,14.095,14.05,14.35,14.05,0.29K,0.43%
11/10/2020,14.035,13.8,14.15,13.7,0.91K,1.30%
11/09/2020,13.855,13.775,14.13,13.55,0.55K,-0.32%
11/06/2020,13.9,14.115,14.15,13.885,0.78K,-3.84%
11/05/2020,14.455,14.3,14.5,14.3,0.47K,4.11%
11/04/2020,13.885,13.725,14.105,13.575,0.36K,1.61%
11/03/2020,13.665,13.73,13.925,13.585,0.13K,0.07%
11/02/2020,13.655,13.515,13.705,13.515,0.11K,-2.88%
10/30/2020,14.06,14.335,14.385,13.925,0.24K,-1.09%
10/29/2020,14.215,14.4,14.4,14.125,0.65K,-1.86%
10/28/2020,14.485,14.525,14.65,14.4,0.64K,-1.76%
10/27/2020,14.745,14.7,14.85,14.375,0.26K,-0.81%
10/26/2020,14.865,15.15,15.39,15.15,0.14K,-3.54%
10/23/2020,15.41,15.245,15.65,15.245,0.21K,1.02%
10/22/2020,15.255,14.825,15.34,14.8,0.37K,2.62%
10/21/2020,14.865,14.81,14.95,14.81,0.74K,-0.20%
10/20/2020,14.895,14.56,14.98,14.56,1.82K,1.19%
10/19/2020,14.72,14.65,14.75,14.65,0.07K,1.52%
10/16/2020,14.5,14.525,14.65,14.425,0.07K,1.83%
10/15/2020,14.24,14.175,14.175,13.9,0.56K,2.67%
10/14/2020,13.87,13.74,13.945,13.74,0.07K,2.02%
10/13/2020,13.595,13.69,13.7,13.49,0.35K,-1.77%
10/12/2020,13.84,13.61,13.61,13.61,0.02K,0.62%
10/09/2020,13.755,13.73,13.87,13.705,0.06K,-1.04%
10/08/2020,13.9,13.75,14.05,13.75,0.05K,1.39%
10/07/2020,13.71,13.425,13.69,13.425,0.03K,3.04%
10/06/2020,13.305,13.225,13.365,13.225,0.09K,-0.86%
10/05/2020,13.42,13.385,13.44,13.25,0.15K,3.03%
10/02/2020,13.025,12.875,13.13,12.815,0.57K,-1.18%
10/01/2020,13.18,13.35,13.405,13.11,0.51K,-0.79%
09/30/2020,13.285,13.31,13.31,13.16,0.04K,8.18%
09/29/2020,12.28,12.4,12.64,12.265,0.25K,-0.57%
09/28/2020,12.35,12.06,12.06,11.95,0.08K,5.87%
09/25/2020,11.665,11.5,11.695,11.4,0.35K,0.26%
09/24/2020,11.635,11.95,11.95,11.66,0.18K,-3.20%
09/23/2020,12.02,11.77,12.04,11.77,0.19K,2.69%
09/22/2020,11.705,11.33,11.795,11.26,0.13K,1.83%
09/21/2020,11.495,11.5,11.51,11.425,0.08K,0.17%
09/18/2020,11.475,11.105,11.38,11.105,0.05K,3.19%
09/17/2020,11.12,11.515,11.515,11.13,0.12K,-1.77%
09/16/2020,11.32,11.2,11.445,11.2,0.10K,3.90%
09/15/2020,10.895,10.85,10.87,10.815,0.05K,1.77%
09/14/2020,10.705,10.725,10.8,10.65,0.15K,2.00%
09/11/2020,10.495,10.4,10.435,10.37,0.11K,-0.19%
09/10/2020,10.515,10.85,10.87,10.465,0.43K,-2.05%
09/09/2020,10.735,10.6,10.95,10.6,0.25K,-0.60%
09/08/2020,10.8,11.4,11.4,10.79,0.44K,-7.53%
09/04/2020,11.68,12.105,12.105,11.85,0.06K,-0.47%
09/03/2020,11.735,11.515,11.8,11.5,0.37K,5.63%
09/02/2020,11.11,11.4,11.4,10.995,0.12K,-1.64%
09/01/2020,11.295,11.2,11.835,11.2,0.38K,0.49%
08/31/2020,11.24,11.24,11.24,11.24,,0.63%
08/28/2020,11.17,11.125,11.175,11.125,0.02K,25.93%
08/27/2020,8.87,9.25,9.275,8.9,1.24K,-3.06%
08/26/2020,9.15,9.34,9.34,9.285,0.04K,3.21%
08/25/2020,8.865,8.36,8.89,8.36,0.11K,6.04%
08/24/2020,8.36,8.125,8.365,8.05,0.44K,9.71%
08/21/2020,7.62,7.975,7.975,7.47,0.10K,-6.50%
08/20/2020,8.15,8.325,8.375,8.225,0.58K,-2.45%
08/19/2020,8.355,8.815,8.85,8.23,0.05K,-2.28%
08/18/2020,8.55,8.225,8.72,8.225,0.15K,4.52%
08/17/2020,8.18,8.26,8.51,8.15,0.10K,2.00%
08/14/2020,8.02,7.45,8.15,7.38,0.33K,9.71%
08/13/2020,7.31,7.4,7.48,7.285,0.14K,1.95%
08/12/2020,7.17,7.175,7.175,7,0.20K,-3.30%
08/11/2020,7.415,7.495,7.935,7.415,0.21K,-2.31%
08/10/2020,7.59,8.28,8.28,7.95,0.07K,-4.29%
08/07/2020,7.93,7.55,8.3,7.55,0.11K,-0.13%
08/06/2020,7.94,7.75,7.95,7.75,0.05K,8.47%
08/05/2020,7.32,7.37,7.405,7.28,0.23K,-0.48%
08/04/2020,7.355,7.185,7.425,7.13,0.57K,8.16%
08/03/2020,6.8,6.33,7,6.33,0.26K,12.86%
07/31/2020,6.025,6,6,6,0.03K,15.31%
07/30/2020,5.225,5.19,5.43,5.13,0.17K,0.97%
07/29/2020,5.175,5.15,5.22,5.055,1.08K,4.33%
07/28/2020,4.96,4.775,4.975,4.775,0.18K,3.66%
07/27/2020,4.785,4.95,5.01,4.875,0.22K,-4.49%
07/24/2020,5.01,5.025,5.04,4.895,0.13K,0.50%
07/23/2020,4.985,4.925,5.125,4.925,0.22K,3.21%
07/22/2020,4.83,4.82,4.915,4.725,0.29K,0.84%
07/21/2020,4.79,4.9,4.975,4.765,0.52K,1.27%
07/20/2020,4.73,4.95,4.98,4.71,0.25K,-7.53%
07/17/2020,5.115,5.16,5.165,5.065,0.61K,1.09%
07/16/2020,5.06,5.09,5.11,5,0.16K,-3.16%
07/15/2020,5.225,5.35,5.395,5.225,0.12K,2.75%
07/14/2020,5.085,5.16,5.18,4.99,1.22K,-0.49%
07/13/2020,5.11,5.52,5.55,5.09,0.71K,-6.67%
07/10/2020,5.475,5.57,5.585,5.425,0.11K,-4.87%
07/09/2020,5.755,5.855,5.875,5.76,0.09K,-3.03%
07/08/2020,5.935,6.09,6.19,5.86,0.13K,-3.10%
07/07/2020,6.125,6.13,6.315,6.13,0.06K,0.49%
07/06/2020,6.095,6.145,6.15,6.075,0.14K,2.52%
07/02/2020,5.945,5.765,5.95,5.71,0.66K,1.36%
07/01/2020,5.865,5.95,6.185,5.8,0.71K,-4.87%
06/30/2020,6.165,6.105,6.455,6.025,0.26K,5.57%
06/29/2020,5.84,5.4,5.87,5.4,0.51K,14.40%
06/26/2020,5.105,5.065,5.23,5.045,0.21K,-2.85%
06/25/2020,5.255,5.425,5.435,5.285,0.05K,-7.24%
06/24/2020,5.665,5.825,5.845,5.68,0.30K,-2.83%
06/23/2020,5.83,5.7,5.85,5.7,0.57K,6.10%
06/22/2020,5.495,5.45,5.525,5.39,0.41K,-2.14%
06/19/2020,5.615,5.55,5.675,5.55,0.30K,3.03%
06/18/2020,5.45,5.425,5.525,5.325,0.67K,4.61%
06/17/2020,5.21,5.2,5.275,4.995,0.66K,-0.95%
06/16/2020,5.26,5.55,5.55,5.175,0.43K,-4.62%
06/15/2020,5.515,5.45,5.575,5.4,0.34K,4.55%
06/12/2020,5.275,5.15,5.44,5.15,0.51K,5.71%
06/11/2020,4.99,4.775,5.03,4.775,0.38K,3.96%
06/10/2020,4.8,4.7,4.85,4.625,0.59K,-0.10%
06/09/2020,4.805,5.275,5.275,4.775,0.19K,-8.48%
06/08/2020,5.25,5.6,5.775,5.255,0.28K,-8.06%
06/05/2020,5.71,5.35,5.85,5.125,0.33K,5.94%
06/04/2020,5.39,4.975,5.4,4.975,0.52K,1.13%
06/03/2020,5.33,5.15,5.54,4.94,0.45K,9.90%
06/02/2020,4.85,4.37,4.95,4.35,0.88K,19.61%
06/01/2020,4.055,4.1,4.25,3.95,0.74K,-7.53%
05/29/2020,4.385,4.425,4.5,4.4,0.05K,24.93%
05/28/2020,3.51,3.7,3.85,3.5,1.57K,-5.01%
05/27/2020,3.695,3.8,3.98,3.625,0.17K,-10.42%
05/26/2020,4.125,4.35,4.91,4.25,0.41K,6.04%
05/22/2020,3.89,3.75,4.06,3.65,0.22K,1.70%
05/21/2020,3.825,3.965,4,3.79,0.03K,-14.24%
05/20/2020,4.46,4.75,4.76,4.42,0.08K,-3.25%
05/19/2020,4.61,4.775,4.825,4.61,0.14K,-6.30%
05/18/2020,4.92,5.28,5.385,4.875,0.15K,-5.75%
05/15/2020,5.22,5.4,5.425,5.175,0.36K,-0.85%
05/14/2020,5.265,5.175,5.285,5.175,0.23K,2.83%
05/13/2020,5.12,5.375,5.375,5.1,0.09K,-3.67%
05/12/2020,5.315,5.575,5.625,5.28,0.27K,-6.84%
05/11/2020,5.705,5.7,5.8,5.66,0.25K,-2.14%
05/08/2020,5.83,5.83,5.83,5.83,,-0.26%
05/07/2020,5.845,5.84,5.97,5.8,0.48K,1.39%
05/06/2020,5.765,5.74,5.8,5.73,0.24K,1.59%
05/05/2020,5.675,5.85,5.9,5.635,0.43K,-1.13%
05/04/2020,5.74,5.9,5.9,5.705,0.72K,-1.80%
05/01/2020,5.845,6.2,6.2,5.735,1.08K,-6.03%
04/30/2020,6.22,6.325,6.33,6.2,0.06K,3.41%
04/29/2020,6.015,6.015,6.015,6.015,,-2.12%
04/28/2020,6.145,5.975,6.2,5.975,0.09K,3.45%
04/27/2020,5.94,5.825,6,5.825,0.11K,2.95%
04/24/2020,5.77,5.83,5.85,5.8,0.69K,-4.71%
04/23/2020,6.055,6.15,6.15,6.04,0.11K,-2.73%
04/22/2020,6.225,6.125,6.49,6.125,0.30K,-1.43%
04/21/2020,6.315,6.6,6.6,6.305,0.25K,-4.61%
04/20/2020,6.62,6.735,6.735,6.735,0.02K,-5.36%
04/17/2020,6.995,7.18,7.18,6.96,0.44K,1.30%
04/16/2020,6.905,6.98,6.98,6.925,0.04K,3.83%
04/15/2020,6.65,6.825,6.85,6.745,0.36K,-3.27%
04/14/2020,6.875,7.175,7.175,6.865,0.18K,-5.56%
04/13/2020,7.28,7.28,7.28,7.28,,0.00%
04/09/2020,7.28,7.475,7.525,7.235,0.21K,0.28%
04/08/2020,7.26,7.3,7.4,7.26,0.49K,-0.34%
04/07/2020,7.285,7.4,7.5,7.3,0.16K,0.00%
04/06/2020,7.285,6.8,7.4,6.8,0.09K,5.27%
04/03/2020,6.92,6.825,7.025,6.775,0.44K,-0.22%
04/02/2020,6.935,7.275,7.275,6.86,0.41K,1.61%
04/01/2020,6.825,6.725,6.85,6.725,1.02K,-1.09%
03/31/2020,6.9,7.1,7.175,7.1,0.09K,0.07%
03/30/2020,6.895,6.895,6.895,6.895,0.18K,-4.50%
03/27/2020,7.22,7.25,7.335,7.17,1.00K,-4.69%
03/26/2020,7.575,7.58,7.605,7.58,0.61K,-2.19%
03/25/2020,7.745,7.765,7.765,7.765,0.06K,-2.09%
03/24/2020,7.91,8.05,8.1,7.86,0.19K,0.76%
03/23/2020,7.85,8.02,8.02,7.935,0.15K,-5.36%
03/20/2020,8.295,8.295,8.295,8.295,0.08K,-2.93%
03/19/2020,8.545,8.425,8.55,8.365,0.37K,3.39%
03/18/2020,8.265,8.3,8.32,8.165,0.93K,-2.42%
03/17/2020,8.47,8.775,8.775,8.425,0.74K,-3.09%
03/16/2020,8.74,8.7,8.77,8.645,0.62K,-5.87%
03/13/2020,9.285,9.36,9.635,9.255,0.35K,-0.43%
03/12/2020,9.325,9.1,9.39,9.1,0.44K,-0.48%
03/11/2020,9.37,8.975,9.38,8.975,0.29K,4.17%
03/10/2020,8.995,8.875,9.05,8.84,0.68K,4.29%
03/09/2020,8.625,8.275,8.625,8.275,0.41K,-0.23%
03/06/2020,8.645,8.775,8.775,8.56,0.44K,-2.32%
03/05/2020,8.85,8.9,8.9,8.825,0.91K,-0.67%
03/04/2020,8.91,8.975,9.055,8.825,2.14K,-2.84%
03/03/2020,9.17,9.02,9.21,9.02,0.45K,3.21%
03/02/2020,8.885,9,9.05,8.795,1.62K,0.11%
02/28/2020,8.875,8.65,8.95,8.65,0.17K,0.06%
02/27/2020,8.87,8.87,8.87,8.87,,-2.21%
02/26/2020,9.07,8.875,9.075,8.8,0.35K,0.72%
02/25/2020,9.005,9,9,8.925,0.70K,-0.44%
02/24/2020,9.045,9.21,9.21,9.125,0.26K,-3.88%
02/21/2020,9.41,9.3,9.51,9.3,0.07K,-1.62%
02/20/2020,9.565,9.575,9.575,9.375,0.19K,-0.05%
02/19/2020,9.57,9.225,9.545,9.225,0.12K,2.03%
02/18/2020,9.38,9.2,9.49,9.2,0.21K,5.63%
02/14/2020,8.88,8.925,8.925,8.925,0.02K,-0.11%
02/13/2020,8.89,8.575,8.8,8.575,0.18K,1.95%
02/12/2020,8.72,8.575,8.765,8.575,0.07K,1.93%
02/11/2020,8.555,8.5,8.65,8.5,0.14K,-1.04%
02/10/2020,8.645,8.775,8.775,8.575,0.14K,-4.69%
02/07/2020,9.07,9.22,9.22,8.985,0.06K,-0.87%
02/06/2020,9.15,8.925,9.195,8.925,0.20K,-1.77%
02/05/2020,9.315,9.435,9.435,9.28,0.09K,-0.53%
02/04/2020,9.365,9.285,9.385,9.1,0.34K,1.68%
02/03/2020,9.21,9.6,9.6,9.19,0.17K,-5.59%
01/31/2020,9.755,9.975,10.01,9.93,0.02K,-0.26%
01/30/2020,9.78,10,10,10,0.17K,-3.65%
01/29/2020,10.15,10.675,10.675,10.335,0.10K,-5.93%
01/28/2020,10.79,10.8,10.8,10.75,0.05K,2.52%
01/27/2020,10.525,10.505,10.585,10.475,0.11K,0.67%
01/24/2020,10.455,10.63,10.63,10.485,0.15K,0.24%
01/23/2020,10.43,10.375,10.45,10.23,0.26K,-0.24%
01/22/2020,10.455,10.66,10.66,10.37,0.49K,-2.97%
01/21/2020,10.775,10.665,10.945,10.6,0.28K,-1.42%
01/17/2020,10.93,11.05,11.05,10.94,0.15K,-1.66%
01/16/2020,11.115,11.425,11.425,11.015,0.19K,-0.58%
01/15/2020,11.18,11.275,11.3,11.2,0.12K,-1.11%
01/14/2020,11.305,12.025,12.025,11.69,0.07K,-6.22%
01/13/2020,12.055,12.15,12.15,12.075,0.40K,0.96%
01/10/2020,11.94,12.2,12.225,11.95,1.15K,-1.97%
01/09/2020,12.18,11.925,12.25,11.925,1.14K,1.80%
01/08/2020,11.965,11.835,12.05,11.825,0.64K,0.29%
01/07/2020,11.93,11.95,12.15,11.865,0.52K,-2.85%
01/06/2020,12.28,12.695,12.7,12.695,0.03K,-5.43%
01/03/2020,12.985,12.405,12.75,12.405,0.25K,7.54%
01/02/2020,12.075,12.435,12.46,12.135,0.44K,0.21%
